beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,666.0,134.3536,288.0
2,732.0,138.5193,275.0
3,756.999999999999,140.274,266.0
4,742.0,135.2692,277.0
5,760.0,131.4087,288.0
6,772.0,132.309,281.0
7,783.0,130.2338,282.0
8,782.0,126.358,283.0
9,754.0,120.3461,291.0
10,768.999999999999,119.2322,289.0
11,756.000000000001,121.3531,291.0
12,740.0,120.3003,288.0
13,707.000000000001,118.3167,284.0
14,677.999999999999,116.272,299.0
15,682.0,119.32370000000002,292.0
16,692.0,125.5188,277.0
17,693.0,128.479,279.0
18,690.0,129.31820000000002,283.0
19,676.0,128.4027,290.0
20,707.000000000001,129.5319,293.0
21,737.0,137.558,287.0
22,776.999999999999,139.5264,269.999999999998
23,774.999999999999,140.4572,280.0
24,778.000000000002,136.56619999999998,287.0
25,811.0,137.5275,290.0
26,815.999999999999,137.5122,279.0
27,808.0,131.3629,294.0
28,772.000000000002,125.3815,291.0
29,760.999999999999,122.3907,295.0
30,739.999999999998,122.345,291.0
31,728.000000000002,121.2463,290.0
32,707.999999999998,120.163,294.0
33,665.000000000003,119.3695,296.0
34,670.999999999999,120.3918,300.0
35,672.999999999998,128.5858,289.0
36,686.0,132.1564,281.0
37,686.0,133.5754,289.0
38,699.000000000002,129.5166,283.0
39,736.999999999998,133.28549999999998,282.0
40,766.999999999999,137.46640000000002,279.0
41,767.000000000003,134.14,273.0
42,742.999999999998,130.5084,283.0
43,750.999999999997,127.6093,292.0
44,751.000000000005,127.5635,288.000000000004
45,760.999999999995,126.4191,286.0
46,734.000000000001,124.2981,291.0
47,710.000000000001,121.3837,290.0
48,702.999999999996,123.2452,290.0
49,705.000000000006,127.4567,293.0
50,717.999999999996,131.2714,279.0
51,701.999999999998,132.5378,285.0
52,710.000000000001,132.1869,287.0
53,728.000000000002,136.673,278.0
54,742.000000000004,138.5345,286.0
55,721.999999999994,134.4299,287.0
56,750.0,132.40050000000002,290.0
57,780.999999999999,139.5721,283.0
58,785.000000000004,136.4288,278.0
59,781.999999999996,133.255,283.0
60,789.000000000002,132.3853,285.0
61,783.999999999999,131.2714,284.0
62,742.000000000004,127.3651,291.0
63,719.999999999999,124.3439,287.0
64,707.000000000001,125.4578,294.0
65,707.000000000001,125.2441,284.0
66,690.999999999996,122.1771,280.0
67,676.000000000002,120.3003,293.0
68,686.999999999998,122.2839,288.0
69,697.000000000003,126.4648,275.0
70,695.000000000001,126.4801,274.0
71,673.999999999999,126.4343,273.0
72,686.999999999998,127.4261,283.0
73,699.000000000005,134.201,279.0
74,716.999999999999,135.2081,269.0
75,702.999999999996,137.3596,280.0
76,750.0,136.7035,277.0
77,781.000000000006,141.3422,274.0
78,772.999999999996,136.4746,267.0
79,744.0,131.4087,281.0
80,761.000000000003,127.3041,288.0
81,768.999999999998,128.479,287.0
82,740.999999999999,125.3662,286.0
83,725.000000000001,121.2006,285.0
84,722.999999999999,122.345,285.0
85,715.000000000004,125.4883,283.0
86,709.999999999994,127.3956,285.0
87,680.999999999998,125.5646,288.0
88,666.000000000011,125.5798,285.999999999993
89,674.999999999997,128.418,283.000000000007
90,701.999999999998,134.2163,272.0
91,722.999999999999,136.5509,279.0
92,763.000000000005,137.4359,279.0
93,780.000000000001,137.5122,274.0
94,756.999999999991,133.1787,279.0
95,761.00000000001,128.3569,283.0
96,728.999999999999,127.4719,280.0
97,677.999999999997,123.2147,292.0
98,670.999999999993,122.2839,286.0
99,664.000000000002,119.3085,282.0
100,662.000000000006,118.3014,285.0
101,679.999999999993,120.3613,279.0
102,685.000000000002,122.2076,287.0
103,700.000000000003,122.1619,284.0
104,715.999999999994,124.3439,278.0
105,724.000000000003,127.27360000000002,278.0
106,712.000000000004,126.4038,279.0
107,682.999999999992,127.3956,284.0
108,706.000000000003,127.27360000000002,289.0
109,721.000000000004,133.3923,280.0
110,727.000000000004,135.1318,278.0
111,714.999999999989,134.2773,282.0
112,715.000000000004,130.2948,293.0
113,727.000000000004,132.3853,285.0
114,742.000000000004,133.255,277.0
115,741.999999999991,133.3466,275.0
116,730.000000000004,129.3793,286.0
117,680.000000000007,126.5106,287.0
118,689.999999999998,125.5341,294.0
119,689.999999999998,129.4403,283.0
120,697.000000000003,130.249,279.0
121,701.999999999998,128.49429999999998,284.0
122,679.000000000002,125.3815,292.0
123,661.999999999992,120.1782,287.0
124,689.999999999998,121.4447,299.0
125,707.000000000008,129.31820000000002,283.0
126,750.0,130.2948,281.0
127,765.0,133.1635,279.0
128,769.999999999996,128.4332,278.0
129,744.0,121.2158,289.0
130,745.999999999995,117.2333,297.0
131,742.000000000004,119.0186,286.0
132,724.000000000003,119.2627,290.0
133,697.000000000003,115.2649,288.0
134,680.999999999998,111.2366,296.0
135,679.999999999993,114.151,288.0
136,688.000000000002,119.2932,290.0
137,695.000000000008,122.1313,278.0
138,696.999999999989,122.0245,284.0
139,682.000000000003,121.2769,292.0
140,694.000000000003,122.3602,289.0
141,701.000000000007,127.3193,281.0
142,714.999999999989,128.479,278.0
143,725.000000000009,129.42499999999998,285.0
144,712.999999999994,126.3733,283.0
145,740.000000000009,127.4567,292.0
146,744.99999999999,131.3782,278.0
147,746.000000000009,126.5564,287.0
148,709.999999999994,122.3297,294.0
149,709.999999999994,120.1019,293.0
150,690.000000000012,121.109,290.0
151,680.999999999998,118.20980000000002,284.0
152,655.999999999992,119.3695,290.0
153,649.000000000001,118.2861,292.0
154,646.000000000001,122.1466,291.0
155,648.00000000001,125.4578,289.0
156,631.999999999991,124.054,291.0
157,619.0,121.2158,290.0
158,620.000000000004,124.23709999999998,289.0
159,637.999999999991,133.2703,281.0
160,665.000000000006,138.50400000000002,281.0
161,700.000000000003,140.3809,266.0
162,734.999999999999,140.2588,280.0
163,709.999999999994,136.56619999999998,282.0
164,742.000000000004,131.2256,289.0
165,739.999999999995,133.194,283.0
166,728.000000000009,130.3253,281.0
167,674.999999999997,124.09969999999998,287.0
168,668.000000000006,119.3695,289.0
169,669.999999999988,123.3521,293.0
170,674.000000000007,126.3885,284.0
171,667.999999999992,127.27360000000002,285.0
172,664.000000000002,126.5259,295.0
173,685.000000000002,129.2114,283.0
174,707.000000000008,135.2692,278.0
175,710.999999999999,136.3678,281.0
176,700.999999999993,134.3079,281.0
177,736.000000000004,134.4147,282.0
178,744.0,137.4359,266.0
179,750.0,136.4136,270.999999999985
180,711.000000000013,132.2632,282.999999999985
181,730.999999999994,129.4708,279.0
182,733.999999999981,132.2784,280.0
183,727.000000000004,133.3313,275.0
184,725.999999999999,133.3008,277.0
185,691.000000000002,129.31820000000002,280.0
186,697.000000000003,128.2654,286.0
187,695.999999999998,130.3711,272.0
188,699.000000000013,131.2561,282.0
189,710.999999999984,131.3019,279.0
