beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,851.999999999976,115.4785,354.0
2,838.999999999942,117.4316,348.0
3,833.000000000084,115.509,357.0
4,865.999999999985,118.4845,351.0
5,875.0,123.3215,344.0
6,814.999999999941,118.6218,350.0
7,807.000000000017,115.387,351.0
8,832.999999999971,119.4305,350.0
9,853.000000000066,123.3521,342.0
10,799.999999999954,122.3907,347.0
11,769.000000000005,116.4703,359.0
12,774.999999999977,124.4812,352.0
13,804.000000000087,135.376,343.0
14,798.999999999978,138.5345,337.0
15,759.999999999991,134.6893,360.0
16,794.999999999959,137.6038,347.0
17,826.999999999998,142.4408,332.0
18,777.000000000044,138.45829999999998,341.0
19,765.999999999963,129.5166,345.0
20,801.000000000045,132.1869,345.0
21,860.99999999999,137.4054,336.0
22,899.999999999978,139.4806,335.0
23,875.999999999976,137.558,340.0
24,873.000000000048,132.431,345.0
25,913.000000000011,130.6763,351.0
26,899.999999999978,130.3253,336.0
27,820.00000000005,120.4224,335.0
28,813.999999999965,119.339,351.0
29,807.000000000017,124.0845,339.0
30,826.999999999998,132.2937,340.0
31,781.999999999925,133.3313,335.0
32,806.00000000004,135.4675,347.0
33,884.999999999991,143.4021,336.0
34,944.000000000074,147.5067,331.0
35,866.999999999962,142.4561,333.0
36,907.000000000038,138.5956,343.0
37,924.999999999954,138.4735,339.0
38,891.999999999939,136.6577,338.0
39,831.000000000018,127.5787,345.0
40,841.000000000008,127.5787,339.0
41,858.00000000006,134.1553,338.0
42,838.999999999942,138.5803,337.0
43,802.000000000021,135.4065,344.0
44,845.000000000028,138.5345,347.0
45,886.999999999943,143.4174,333.0
46,891.000000000076,142.3492,321.0
47,843.999999999937,134.2926,341.0
48,882.000000000061,131.59179999999998,345.0
49,924.999999999954,132.6904,341.0
50,907.000000000038,130.5695,343.0
51,861.999999999966,122.3907,341.0
52,865.999999999985,122.406,347.0
53,894.999999999981,127.4109,337.0
54,921.000000000049,129.5319,331.0
