beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,898.0,146.637,331.0
2,900.0,143.4174,329.0
3,867.000000000001,139.40429999999998,329.0
4,816.0,135.3149,334.0
5,813.0,135.45229999999998,340.0
6,840.0,138.4735,336.0
7,852.0,140.3961,330.0
8,861.0,141.4795,327.0
9,860.0,142.3492,333.0
10,850.999999999999,140.3198,334.0
11,787.000000000001,136.4441,336.0
12,802.0,135.1166,335.0
13,814.0,137.3138,331.0
14,827.0,137.37490000000005,333.0
15,832.0,137.5732,335.0
16,780.999999999999,136.5967,335.0
17,805.000000000001,134.3079,336.0
18,788.0,137.4817,327.0
19,783.999999999999,137.3596,335.0
20,747.0,135.2234,338.0
21,727.0,134.3994,338.0
22,727.0,137.3138,337.0
23,725.999999999999,138.6414,326.0
24,778.000000000002,142.5629,328.0
25,809.999999999999,143.3868,323.0
26,840.0,141.7084,326.0
27,847.999999999998,139.4196,332.0
28,826.000000000001,135.3302,331.0
29,766.000000000002,130.3558,342.0
30,745.999999999999,126.5259,350.0
31,689.0,127.4567,341.0
32,683.0,128.281,350.0
33,667.000000000002,130.4169,334.0
34,661.999999999999,133.194,331.0
35,753.999999999997,145.401,327.0
36,797.000000000001,155.28869999999998,310.0
37,902.000000000001,158.4778,318.0
38,919.999999999998,157.5775,322.0
39,914.000000000002,153.244,331.0
40,911.999999999999,148.2544,333.0
41,910.000000000003,143.3716,337.0
42,872.0,140.274,337.0
43,832.999999999998,137.5122,345.0
44,819.000000000003,138.6261,336.0
45,804.999999999999,139.5569,332.0
46,795.999999999999,140.5487,340.0
47,786.999999999999,142.3187,330.0
48,818.999999999995,144.3329,333.0
49,828.000000000003,144.3481,326.0
50,802.0,143.3716,325.0
51,844.000000000002,143.3563,332.0
52,850.999999999999,145.2484,327.0
53,868.999999999999,144.3329,329.0
54,877.000000000002,142.41029999999998,321.0
55,872.0,141.5405,331.0
56,826.000000000001,138.4277,331.0
57,800.999999999995,135.1624,339.0
58,779.000000000004,133.5449,340.0
59,766.999999999995,134.201,340.0
60,796.000000000007,135.4218,335.0
61,855.999999999994,139.5721,324.0
62,884.0,140.4572,331.0
63,898.000000000003,140.5029,335.0
64,896.999999999999,138.3057,336.0
65,883.000000000002,136.45940000000002,340.0
66,838.000000000001,134.3536,346.0
67,769.999999999996,133.2092,348.0
68,765.0,132.37,342.0
69,750.0,136.45940000000002,341.0
