beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,896.999999999991,129.4861,352.0
2,959.99999999998,134.3079,358.0
3,1057.00000000002,140.4114,342.0
4,1038.00000000001,141.5405,346.0
5,1005.0,139.328,355.0
6,1015.99999999996,141.4337,350.0
7,947.000000000002,138.6261,358.0
8,954.000000000007,134.3994,371.0
9,979.000000000042,143.4479,345.0
10,965.999999999951,145.34,352.0
11,980.999999999995,140.6403,353.0
12,1070.00000000005,144.2871,343.0
13,1105.99999999999,144.3481,343.0
14,1039.99999999996,136.5356,342.0
15,1053.0,133.3771,352.0
16,1124.00000000002,134.3842,351.0
17,1094.99999999997,132.2937,355.0
18,1019.0,126.4648,344.0
19,1016.00000000002,125.64090000000002,359.0
20,1021.00000000002,133.3923,345.0
21,969.99999999997,135.4675,348.0
22,910.000000000025,131.3477,364.0
23,969.99999999997,137.5122,358.0
24,1010.00000000005,143.2495,345.0
25,941.999999999951,140.47240000000002,359.0
26,875.0,132.431,357.0
27,840.000000000032,134.2468,359.0
28,856.999999999971,133.45340000000002,351.0
29,895.000000000039,136.4899,348.0
30,824.999999999989,132.4615,354.0
31,877.00000000001,130.3711,357.0
32,967.99999999996,136.5356,351.0
33,1020.00000000004,137.5122,346.0
34,996.999999999957,132.4158,341.0
35,963.999999999999,124.1302,346.0
36,1003.00000000004,129.3793,349.0
37,963.999999999999,130.5542,340.0
38,890.999999999962,125.5951,364.0
39,962.000000000046,127.4567,358.0
40,1013.99999999995,133.4381,344.0
41,1063.00000000005,132.2174,344.0
42,1034.99999999997,125.5951,352.0
43,1090.00000000003,126.6632,356.0
44,1135.99999999997,125.5035,346.0
45,1069.99999999999,119.32370000000002,351.0
46,1064.00000000002,117.3859,358.0
47,1072.0,122.1619,351.0
48,1029.0,123.1079,347.0
49,954.999999999984,119.4458,361.0
50,1014.99999999999,123.3978,360.0
51,1070.00000000005,126.5106,352.0
52,1021.99999999999,125.6104,349.0
53,1007.99999999998,120.4681,361.0
54,1069.00000000002,122.2839,354.0
55,1067.99999999998,123.2452,351.0
56,985.999999999991,118.3929,350.0
57,968.999999999994,115.448,351.0
58,973.000000000012,121.3226,353.0
59,992.999999999996,123.4741,345.0
60,949.000000000012,122.4518,353.0
61,946.000000000026,118.4082,367.0
62,937.999999999987,122.4365,348.0
63,942.000000000007,122.4365,356.0
64,882.999999999982,117.4774,356.0
65,901.999999999986,119.4458,367.0
66,959.000000000004,123.4741,354.0
67,956.000000000017,125.5646,342.0
68,903.999999999996,122.2534,347.0
69,949.000000000012,124.35909999999998,346.0
70,928.999999999974,127.4261,350.0
71,858.000000000004,122.5586,343.0
72,886.000000000024,119.4458,354.0
73,932.999999999993,125.5341,342.0
74,916.999999999974,125.6104,344.0
75,864.000000000033,121.4294,369.0
76,920.999999999992,125.5798,355.0
77,894.000000000006,129.5013,339.0
78,878.999999999963,128.54000000000002,345.0
79,887.000000000001,125.47299999999998,355.0
80,918.000000000007,129.5166,360.0
81,937.000000000012,131.4087,351.0
82,891.999999999996,127.533,344.0
83,889.999999999986,123.3063,362.0
84,873.000000000048,126.8158,338.0
85,850.999999999999,126.4038,346.0
86,796.999999999968,123.23,366.0
87,829.999999999984,125.47299999999998,368.0
88,864.000000000033,136.45940000000002,339.0
89,902.999999999963,140.3351,351.0
90,881.000000000029,136.5967,350.0
91,911.000000000001,139.66369999999998,357.0
92,911.000000000001,139.5264,350.0
93,850.999999999999,132.2784,350.0
94,865.999999999985,126.4343,354.0
95,894.999999999981,132.309,344.0
96,906.000000000006,132.4615,348.0
97,864.000000000033,125.5035,346.0
98,911.000000000001,124.3439,355.0
99,925.999999999987,129.4708,343.0
100,928.999999999974,129.5471,343.0
101,911.000000000001,123.3978,355.0
102,921.000000000049,125.5798,364.0
103,928.999999999974,127.4872,348.0
104,901.00000000001,124.2981,348.0
105,930.999999999983,123.5199,350.0
106,947.000000000002,126.4954,343.0
107,941.000000000032,127.4872,349.0
108,901.999999999986,123.4131,356.0
109,911.000000000001,125.412,352.0
110,935.000000000002,129.4403,346.0
111,925.000000000011,130.5542,347.0
112,918.999999999982,130.4169,352.0
