beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,842.0,159.36999624496698,312.0
2,792.0,178.29907881545398,296.0
3,795.999999999999,175.30455681799,308.0
4,739.0,167.169781344406,303.0
5,752.0,162.93370294097,300.0
6,765.0,160.706657213929,322.0
7,762.000000000001,154.88043877624,318.0
8,703.000000000001,147.728467130363,306.0
9,706.0,150.36316305575298,311.0
10,727.999999999999,155.576920600407,312.0
11,753.999999999999,157.263047200585,312.000000000001
12,719.000000000001,153.34628271136802,309.0
13,706.999999999999,149.967692528913,312.0
14,708.0,153.228087301923,317.0
15,680.0,156.964549739518,300.0
16,650.0,157.801796558017,312.0
17,651.0,157.790600490776,310.0
18,642.000000000001,155.749739939507,309.0
19,648.0,155.54193517678502,304.0
20,677.999999999999,159.528718426514,305.0
21,725.000000000001,163.57324973673798,301.0
22,753.999999999997,164.574420725769,301.999999999998
23,744.0,163.496338069541,306.0
24,722.000000000001,156.241040100937,301.0
25,753.0,157.135147198851,310.0
26,771.999999999998,159.948620523021,314.0
27,680.0,159.414037139579,312.0
28,711.000000000002,162.49809502674898,309.0
29,742.999999999998,160.344863183343,303.0
30,771.0,155.240810527783,310.0
31,769.999999999999,150.02614108678202,319.0
32,768.000000000001,145.072209378417,320.0
33,774.999999999999,148.861594897026,324.0
34,778.000000000002,151.995192228127,319.0
35,786.999999999999,151.832351075553,317.0
36,753.0,150.829182098404,315.0
37,756.000000000001,148.349305367015,323.0
38,757.000000000001,154.52378489121702,308.0
39,762.999999999998,159.399937232664,304.0
40,771.999999999998,163.312848419684,310.0
41,777.000000000001,162.341577651831,318.000000000004
42,807.000000000002,166.056516725942,309.0
43,829.0,168.071164083096,322.0
44,826.000000000001,163.845079704526,313.0
45,843.999999999994,158.60857567715502,334.0
46,844.000000000002,161.705714675426,321.0
47,833.000000000005,161.733866311789,324.0
48,817.0,160.544325564085,316.0
49,781.999999999996,155.174796870917,319.0
50,792.000000000002,157.271577860853,320.0
51,793.999999999997,159.062900454255,315.0
52,748.000000000005,154.017328236563,317.0
53,751.999999999995,152.976758092229,309.0
54,762.000000000001,160.861041622001,311.0
55,767.000000000003,162.822932373325,319.0
56,748.999999999995,159.46017947933,318.0
57,773.000000000003,158.17480233004,319.0
58,798.000000000001,163.447953718526,319.0
59,757.999999999995,163.316494159788,319.0
60,794.000000000004,151.257085452911,325.0
61,753.999999999997,156.08667616396,316.0
62,785.000000000004,157.912056916618,334.0
63,757.999999999995,157.785240666694,315.0
64,731.999999999999,151.81409489515102,326.0
65,765.999999999998,153.891161432749,309.0
66,803.000000000004,157.487376159554,313.0
