beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,740.000000000009,137.5122,278.0
2,744.999999999948,137.558,282.0
3,724.000000000046,134.2621,289.0
4,733.000000000004,130.5542,293.0
5,729.999999999961,132.40050000000002,285.0
6,725.000000000023,131.3019,283.0
7,706.000000000017,127.3041,290.0
8,705.99999999996,125.3662,280.0
9,696.000000000026,125.3357,277.0
10,670.999999999993,124.2523,275.0
11,658.999999999992,127.3804,267.0
12,651.000000000011,125.4425,275.0
13,634.000000000015,125.5493,282.0
14,667.00000000003,137.3138,279.0
15,697.999999999979,137.4359,275.0
16,747.999999999991,141.3879,280.0
17,762.000000000001,145.1569,271.0
18,774.999999999977,142.5018,272.0
19,795.000000000016,141.3422,278.0
20,795.999999999992,140.3046,277.0
21,773.000000000025,135.2081,285.0
22,742.000000000019,129.4556,289.0
23,711.999999999989,127.3804,290.0
24,707.99999999997,132.33950000000002,279.0
25,576.00000000002,137.5732,283.0
26,641.999999999996,126.4343,284.0
27,632.000000000005,126.4496,283.0
28,609.999999999957,126.4038,281.0
29,611.000000000047,132.33950000000002,273.0
30,625.999999999976,140.4572,266.0
31,646.999999999991,145.2484,262.0
32,692.000000000007,148.4375,268.0
33,713.000000000022,149.5514,273.0
34,691.999999999951,145.18740000000005,282.0
35,778.00000000002,144.2108,285.0
36,817.000000000007,155.28869999999998,270.0
37,834.000000000003,154.4189,273.0
38,846.000000000004,147.5067,280.0
39,774.999999999977,139.4348,286.0
40,778.00000000002,133.194,288.0
41,762.000000000001,134.4147,286.0
42,738.999999999976,132.40050000000002,280.0
43,711.000000000013,127.4109,289.0
44,682.000000000016,123.2605,295.0
45,676.999999999964,126.4191,280.0
46,687.000000000012,130.5084,280.0
47,697.000000000003,132.309,271.0
48,682.000000000016,131.2408,277.0
49,687.999999999988,128.4332,280.0
50,697.999999999979,133.2703,272.0
51,704.000000000008,137.4817,270.0
52,717.000000000041,137.4969,279.0
53,682.999999999992,136.4746,275.0
54,666.999999999974,128.46370000000002,285.0
55,687.000000000012,132.33950000000002,284.0
56,709.000000000003,139.4806,272.0
57,747.999999999991,141.2811,280.0
58,775.000000000034,140.3503,282.0
59,762.999999999977,136.5204,275.0
60,750.999999999976,129.42499999999998,288.0
61,754.000000000019,127.4872,293.0
62,749.000000000023,130.3101,292.0
63,711.999999999989,128.46370000000002,285.0
64,702.999999999974,125.35099999999998,284.0
65,701.000000000022,128.3569,286.0
66,701.999999999998,129.5166,281.0
67,714.999999999975,132.1411,283.0
68,720.000000000027,135.2234,274.0
69,719.99999999997,134.3536,287.0
70,700.000000000045,134.0637,286.0
71,724.999999999966,134.4147,287.0
72,740.000000000009,139.4806,286.0
73,759.000000000014,141.3116,283.0
74,742.999999999995,140.4877,290.0
75,771.999999999991,137.4054,286.0
76,798.999999999978,142.2729,284.0
77,807.000000000017,142.3645,283.0
78,814.000000000021,140.4419,279.0
79,746.999999999958,135.3149,284.0
80,722.000000000037,124.1608,296.0
81,743.999999999971,128.4027,291.0
82,763.000000000033,133.28549999999998,285.0
83,776.000000000011,134.3079,281.0
84,769.999999999981,132.2021,281.0
85,718.999999999994,128.3569,294.0
86,721.000000000004,125.3204,295.0
87,704.000000000008,132.431,280.0
88,692.000000000007,133.316,281.0
89,676.999999999964,134.2468,282.0
90,710.000000000036,137.4969,289.0
91,738.999999999976,145.3094,274.0
