beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,1096.0,128.418,0.0
2,1109.00000000004,131.3629,0.0
3,1074.99999999993,127.3804,0.0
4,1057.00000000002,128.5553,0.0
5,1076.00000000002,130.4626,0.0
6,1053.0,132.1564,0.0
7,1042.00000000003,130.43210000000002,0.0
8,1069.99999999994,132.4615,0.0
9,1079.00000000006,132.2937,0.0
10,1050.99999999993,127.3651,0.0
11,1067.00000000001,132.4921,0.0
12,1021.00000000007,134.3689,0.0
13,997.999999999934,130.3253,0.0
14,1019.99999999998,136.4288,0.0
15,1005.0,138.382,0.0
16,1005.0,135.14710000000002,0.0
17,1026.00000000007,138.3667,0.0
18,1038.99999999999,140.4114,0.0
19,1009.99999999999,135.23860000000002,0.0
20,1034.99999999997,136.61190000000002,0.0
21,1047.00000000002,136.6425,0.0
22,1033.00000000002,134.2926,0.0
23,1078.99999999995,134.33839999999998,0.0
24,1107.00000000008,134.3231,0.0
25,1090.99999999989,132.3242,0.0
26,1077.0,128.49429999999998,0.0
27,1116.0000000001,129.4861,0.0
28,1091.99999999998,130.4474,0.0
29,1091.99999999998,129.3793,0.0
30,1024.99999999998,128.38750000000002,0.0
31,1053.0,135.2997,0.0
32,1029.0,139.5111,0.0
33,1038.99999999999,136.4899,0.0
34,1056.00000000004,139.40429999999998,0.0
35,1090.00000000003,133.4381,0.0
36,1093.99999999994,129.4708,0.0
37,1098.00000000007,120.3003,0.0
38,1134.99999999999,128.479,0.0
39,1086.99999999999,126.3885,0.0
40,1086.00000000001,124.2065,0.0
41,1089.99999999992,127.3651,0.0
42,1069.00000000007,127.4261,0.0
43,1024.0,122.0245,0.0
44,1029.99999999997,132.2174,0.0
45,1029.0,133.3313,0.0
46,1038.99999999999,129.42499999999998,0.0
47,1017.00000000005,129.4861,0.0
48,1039.99999999996,128.46370000000002,0.0
49,1023.00000000002,122.3755,0.0
50,1024.0,125.3967,0.0
51,1025.99999999995,125.5646,0.0
52,943.99999999996,125.5035,0.0
53,977.00000000009,129.7302,0.0
54,1007.99999999992,132.3547,0.0
55,1006.00000000008,132.3547,0.0
56,1001.99999999995,130.3253,0.0
57,985.000000000014,129.3945,0.0
58,996.999999999957,134.2926,0.0
59,1000.0,137.4359,0.0
60,993.000000000051,135.34550000000002,0.0
61,975.000000000023,134.2926,0.0
62,992.999999999938,136.5967,0.0
63,985.000000000014,136.61190000000002,0.0
64,1000.99999999998,137.4359,0.0
65,1005.99999999997,140.4419,0.0
66,1035.00000000008,139.328,0.0
67,1029.0,133.3313,0.0
68,1053.99999999997,133.316,0.0
69,1037.00000000003,132.309,0.0
70,1021.99999999993,125.5646,0.0
71,800.000000000068,103.241,0.0
72,760.999999999967,99.2889,0.0
73,807.999999999993,131.5308,0.0
74,942.999999999983,150.6348,0.0
75,1009.99999999999,163.4827,0.0
76,1022.00000000005,169.4794,0.0
77,1079.99999999993,168.64010000000002,0.0
78,1098.00000000007,164.4592,0.0
79,1087.99999999996,156.40259999999998,0.0
80,1053.99999999997,145.3094,0.0
81,1079.00000000006,145.34,0.0
82,1053.0,142.4866,0.0
83,1095.00000000003,139.4806,0.0
84,1044.99999999996,136.5204,0.0
85,1073.99999999996,138.5193,0.0
86,1051.00000000004,140.4572,0.0
87,1023.00000000002,141.32690000000002,0.0
88,899.000000000001,142.4408,0.0
89,827.999999999974,144.5007,0.0
90,895.999999999959,155.3802,0.0
91,958.000000000084,165.5731,0.0
92,969.999999999913,169.6167,0.0
93,1001.00000000009,171.4325,0.0
94,1085.9999999999,173.5535,0.0
95,1071.00000000003,171.524,0.0
96,1029.0,162.6282,0.0
97,1022.00000000005,160.4767,0.0
98,992.999999999938,155.2734,0.0
99,980.000000000019,149.6429,0.0
100,994.000000000028,148.4985,0.0
101,961.000000000012,143.4479,0.0
102,948.999999999955,139.328,0.0
103,974.000000000047,138.4125,0.0
104,963.999999999942,134.1858,0.0
105,974.000000000047,134.2926,0.0
106,1030.99999999995,133.2092,0.0
107,980.000000000019,130.4626,0.0
108,992.000000000076,127.4719,0.0
109,972.999999999956,128.3112,0.0
110,927.00000000002,129.4403,0.0
111,971.999999999979,131.2561,0.0
112,989.000000000033,135.376,0.0
113,961.000000000012,137.5275,0.0
114,988.999999999919,137.6343,0.0
115,1006.00000000008,141.51,0.0
116,1026.99999999993,139.4348,0.0
117,1014.99999999999,134.2163,0.0
118,1035.00000000008,128.4332,0.0
119,1030.99999999995,140.2435,0.0
120,1000.99999999998,137.72580000000002,0.0
121,1024.0,140.2283,0.0
122,1021.00000000007,142.3492,0.0
123,1019.99999999998,141.32690000000002,0.0
124,1033.00000000002,140.4419,0.0
125,1053.0,140.51819999999998,0.0
126,1046.99999999991,138.50400000000002,0.0
127,1028.00000000002,133.3923,0.0
128,1055.00000000006,136.673,0.0
129,1048.0,139.5721,0.0
130,1021.99999999993,136.4441,0.0
131,1045.00000000007,138.4888,0.0
132,1048.0,139.5569,0.0
133,1014.99999999999,140.4572,0.0
134,1038.00000000001,141.6016,0.0
135,1062.99999999999,144.3939,0.0
136,1105.99999999999,143.2953,0.0
137,1060.99999999992,139.389,0.0
138,1143.00000000003,139.46529999999998,0.0
139,1139.00000000001,137.4359,0.0
140,1081.00000000002,132.37,0.0
141,1125.0,132.4768,0.0
142,1117.99999999994,131.28660000000002,0.0
143,1050.00000000007,119.4,0.0
144,1037.00000000003,125.3815,0.0
145,1051.99999999991,127.5482,0.0
146,1009.99999999999,126.5564,0.0
147,1039.0000000001,128.3722,0.0
148,1057.99999999999,130.3711,0.0
149,1062.99999999999,130.3711,0.0
150,1058.99999999997,124.3896,0.0
151,1092.99999999996,130.5084,0.0
152,1114.00000000003,129.4708,0.0
153,1081.00000000002,130.47789999999998,0.0
154,1051.00000000004,127.5177,0.0
155,1067.99999999998,133.3466,0.0
156,1048.99999999998,135.2692,0.0
157,1019.0,135.45229999999998,0.0
158,1033.99999999999,142.5629,0.0
159,1016.99999999994,147.6288,0.0
160,1021.00000000007,143.3868,0.0
161,1039.99999999996,145.401,0.0
162,1060.00000000006,144.37869999999998,0.0
163,1053.0,138.443,0.0
164,1062.99999999999,134.3842,0.0
165,1094.99999999991,125.6256,0.0
166,1030.00000000009,116.5161,0.0
167,862.999999999943,105.4535,0.0
168,954.000000000065,117.4316,0.0
169,1024.0,133.22449999999998,0.0
170,1034.99999999997,147.6288,0.0
171,1038.00000000001,150.45170000000002,0.0
172,1043.00000000001,146.5454,0.0
173,1064.99999999994,148.7122,0.0
174,1043.99999999998,146.7285,0.0
175,1031.00000000006,138.5345,0.0
176,1025.99999999995,140.5945,0.0
177,1027.00000000004,139.5111,0.0
178,1013.00000000003,138.3667,0.0
179,1019.0,137.4969,0.0
180,1029.99999999997,141.2964,0.0
181,1035.99999999994,141.4948,0.0
182,1021.00000000007,136.56619999999998,0.0
183,1067.99999999998,141.3574,0.0
184,1072.0,140.3503,0.0
185,1100.00000000002,136.5356,0.0
186,1081.99999999999,133.255,0.0
187,1103.99999999993,137.4817,0.0
188,1139.00000000001,136.5204,0.0
189,1101.99999999998,129.3945,0.0
190,1101.0,130.5847,0.0
191,1069.00000000007,133.4381,0.0
192,1068.99999999996,136.4136,0.0
193,1051.00000000004,136.322,0.0
194,1033.00000000002,135.2539,0.0
