beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,822.999999999979,149.59720000000002,299.0
2,889.00000000001,147.5067,302.0
3,905.99999999995,151.5198,305.0
4,911.000000000058,150.7263,295.0
5,870.99999999998,148.5138,295.0
6,780.999999999949,144.577,317.0
7,865.000000000009,145.7672,312.0
8,928.999999999974,152.5421,293.0
9,898.000000000024,145.34,296.0
10,1005.99999999997,147.5525,293.0
11,962.000000000103,144.37869999999998,291.0
12,889.999999999986,142.0746,306.0
13,951.000000000022,141.58630000000002,298.0
14,841.999999999985,138.6414,297.0
15,908.999999999992,144.3329,305.0
16,890.999999999962,146.65220000000002,295.0
17,797.000000000025,140.4266,305.0
18,823.999999999955,138.443,309.0
19,898.000000000024,142.395,302.0
20,866.999999999962,143.2953,290.0
21,857.000000000085,139.5569,298.0
22,851.999999999976,137.4359,306.0
23,928.999999999974,140.51819999999998,307.0
24,903.00000000002,140.5945,308.0
25,831.000000000018,136.45940000000002,299.0
26,939.99999999994,137.558,314.0
27,932.000000000017,142.5323,290.0
28,864.000000000033,141.4032,305.0
29,944.999999999936,142.334,310.0
30,974.000000000047,146.3318,300.0
31,903.00000000002,145.4773,307.0
32,923.999999999978,142.334,311.0
33,915.99999999994,146.3776,303.0
34,838.000000000079,144.6686,310.0
35,783.000000000016,141.5405,306.0
36,832.999999999971,141.4185,312.0
37,876.999999999952,149.4904,297.0
38,911.000000000058,151.3977,300.0
39,903.999999999996,149.5514,295.0
40,890.999999999962,146.6675,298.0
41,807.999999999993,140.4419,309.0
42,889.00000000001,142.3798,311.0
43,894.000000000006,143.3868,295.0
44,938.999999999964,145.4163,293.0
45,924.000000000092,144.4397,306.0
46,823.999999999955,137.6648,308.0
47,932.999999999993,142.41029999999998,311.0
48,942.999999999983,146.5912,300.0
49,897.000000000048,144.4092,298.0
50,942.000000000007,143.4479,300.0
51,934.999999999946,143.52419999999998,304.0
52,1007.00000000006,141.58630000000002,303.0
53,913.000000000011,137.4969,304.0
54,877.999999999929,138.4735,305.0
55,855.999999999994,137.5122,304.0
56,798.000000000001,134.3842,299.0
57,778.00000000002,147.4609,291.0
58,778.999999999996,141.6016,312.0
59,787.000000000035,148.5138,291.0
60,788.999999999987,150.5737,298.0
61,854.000000000041,153.5187,301.0
62,909.999999999969,154.4952,302.0
63,879.000000000019,153.56449999999998,302.0
64,899.999999999978,147.53719999999998,304.0
65,968.999999999937,146.5149,299.0
66,971.000000000004,145.3705,309.0
67,959.000000000061,141.5558,309.0
68,869.000000000028,140.1367,307.0
69,793.999999999982,139.5874,312.0
70,810.999999999922,141.51,317.0
71,796.000000000049,143.4021,309.0
72,812.999999999989,144.4702,309.0
73,860.99999999999,151.38240000000002,306.0
74,896.000000000071,152.4353,307.0
75,850.999999999999,150.55849999999998,296.0
76,861.999999999966,144.42440000000002,313.0
77,927.999999999997,148.6816,307.0
78,920.999999999936,148.468,298.0
79,861.000000000104,143.52419999999998,299.0
80,896.999999999934,144.5465,312.0
81,932.000000000017,148.468,305.0
82,918.000000000007,149.6429,304.0
83,865.999999999985,145.401,313.0
84,899.999999999978,144.3024,306.0
85,942.000000000007,148.54430000000002,305.0
86,921.000000000049,148.4833,298.0
87,837.999999999966,143.4326,314.0
88,952.999999999975,145.5231,306.0
89,951.999999999999,148.468,301.0
90,873.000000000048,148.6053,294.0
91,872.999999999933,143.56990000000002,311.0
92,906.000000000063,149.4904,301.0
93,879.000000000019,150.51270000000002,314.0
94,860.000000000014,148.4833,319.0
95,918.000000000007,152.3895,305.0
96,907.999999999901,153.5034,303.0
97,847.000000000094,147.8271,318.0
98,929.99999999995,148.8647,308.0
99,943.99999999996,151.535,303.0
100,888.000000000034,149.44459999999998,309.0
101,817.000000000007,144.4397,308.0
102,900.999999999954,147.7814,314.0
103,906.000000000063,151.6266,298.0
104,875.999999999976,150.6195,308.0
105,839.000000000056,146.698,314.0
106,920.999999999936,149.5514,308.0
107,917.00000000003,151.4893,300.0
108,850.000000000022,148.33069999999998,308.0
109,863.999999999918,144.5007,317.0
110,897.000000000048,149.65820000000002,300.0
111,909.999999999969,151.5045,307.0
112,838.000000000079,149.6124,308.0
113,907.999999999901,147.6898,315.0
114,900.000000000091,151.535,308.0
115,894.999999999981,150.4059,303.0
116,860.99999999999,146.5302,315.0
117,920.999999999936,150.4364,306.0
118,903.999999999996,150.4822,306.0
119,818.000000000098,145.4163,311.0
120,862.999999999943,145.4315,320.0
121,893.000000000029,151.2909,303.0
122,880.999999999971,151.4587,302.0
123,812.999999999989,146.5454,312.0
124,896.000000000071,147.3694,320.0
125,939.99999999994,150.6805,296.0
126,907.000000000038,147.5525,310.0
127,831.000000000018,140.5334,320.0
128,887.999999999919,142.334,311.0
129,899.000000000001,146.4691,301.0
130,836.999999999989,144.4397,298.0
131,850.999999999999,142.5476,313.0
132,897.000000000048,147.5983,303.0
133,898.000000000024,149.4751,298.0
134,829.999999999927,146.637,300.0
135,848.00000000007,141.4642,308.0
136,891.999999999939,147.4152,306.0
137,887.000000000057,148.6053,301.0
138,823.999999999955,146.4081,307.0
139,844.000000000051,145.3552,312.0
140,861.999999999966,150.60420000000002,306.0
141,873.000000000048,151.3519,305.0
142,812.999999999989,148.59009999999998,307.0
143,890.999999999962,149.5056,312.0
144,912.000000000035,151.4282,298.0
145,865.000000000009,149.4141,301.0
146,881.999999999949,144.516,311.0
147,899.999999999978,147.5677,310.0
148,894.000000000006,147.4915,303.0
149,811.000000000036,142.5323,303.0
150,868.000000000052,142.5934,312.0
151,881.999999999949,148.5291,305.0
152,880.999999999971,149.44459999999998,305.0
153,830.00000000004,146.65220000000002,308.0
154,894.999999999981,147.5677,309.0
155,893.000000000029,150.3906,299.0
156,826.000000000022,146.5912,303.0
157,855.999999999994,144.1345,311.0
158,871.999999999957,148.3765,299.0
159,849.000000000047,148.5596,300.0
160,793.000000000007,145.34,307.0
161,846.000000000004,146.5149,307.0
162,873.99999999991,151.6113,299.0
163,877.000000000066,151.535,299.0
164,855.999999999994,148.6053,303.0
165,911.999999999921,148.5748,308.0
166,907.000000000038,148.3612,299.0
167,848.00000000007,144.4397,306.0
168,888.999999999896,142.5323,319.0
169,909.000000000106,144.4092,303.0
170,863.999999999918,144.5618,303.0
171,806.00000000004,140.6708,316.0
172,852.999999999952,142.4866,309.0
173,835.000000000036,146.5149,299.0
174,826.000000000022,147.7051,308.0
175,822.999999999979,145.49259999999998,315.0
176,899.999999999978,147.53719999999998,314.0
177,903.999999999996,149.5514,306.0
178,875.999999999976,146.65220000000002,309.0
179,869.000000000028,141.5558,314.0
180,952.999999999975,142.4866,312.0
181,943.000000000098,143.2953,296.0
182,857.999999999948,138.61079999999998,316.0
183,879.000000000019,137.6495,309.0
184,912.000000000035,141.449,307.0
185,913.999999999987,142.41029999999998,301.0
186,844.999999999913,138.4277,304.0
187,932.999999999993,139.61790000000002,300.0
188,958.000000000084,141.449,301.0
189,903.00000000002,137.6495,292.0
190,899.000000000001,133.51440000000002,310.0
191,940.999999999917,136.5356,306.0
192,913.000000000011,136.5509,307.0
193,827.999999999974,133.2397,305.0
194,866.000000000099,133.4076,320.0
195,790.99999999994,138.3209,311.0
196,778.999999999996,139.4501,308.0
197,817.999999999984,140.5487,304.0
198,752.000000000067,139.72469999999998,307.0
199,837.999999999966,141.922,314.0
200,850.999999999999,146.698,296.0
201,838.999999999942,145.27890000000002,305.0
202,818.000000000098,141.52530000000002,313.0
203,881.999999999949,143.4479,313.0
204,921.000000000049,144.4855,299.0
205,865.999999999985,140.2893,305.0
206,846.000000000004,136.5814,315.0
207,914.999999999963,138.5345,307.0
208,894.999999999981,140.5792,304.0
209,825.000000000046,139.5569,305.0
210,795.999999999935,138.4277,314.0
211,849.000000000047,144.577,307.0
212,889.00000000001,149.7498,306.0
213,828.999999999951,148.4528,303.0
214,889.00000000001,147.4152,313.0
215,931.00000000004,150.3601,296.0
216,886.999999999943,148.7427,309.0
217,873.000000000048,143.4479,317.0
218,952.999999999975,145.462,302.0
219,955.00000000004,146.6064,301.0
220,879.000000000019,142.4408,303.0
221,822.999999999979,139.5569,315.0
222,909.999999999969,142.5476,306.0
223,906.000000000063,146.759,298.0
224,861.999999999966,145.5536,301.0
225,872.999999999933,144.455,313.0
226,907.000000000038,147.583,306.0
227,933.999999999969,148.33069999999998,302.0
228,879.999999999996,144.5007,303.0
229,950.000000000045,141.4032,307.0
230,945.00000000005,144.5007,298.0
231,947.99999999998,142.4713,307.0
232,865.999999999985,140.4266,301.0
233,899.999999999978,139.4501,313.0
