beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,737.0,131.3171,256.0
2,768.0,123.2605,339.0
3,752.0,122.0703,342.0
4,714.0,127.3956,331.0
5,750.0,130.2643,340.0
6,693.0,134.6436,330.0
7,708.0,132.3853,343.0
8,694.0,133.54500000000002,346.0
9,759.0,137.4817,332.0
10,837.0,144.2413,323.0
11,870.0,143.5089,320.0
12,827.0,134.5062,337.0
13,832.0,127.4261,327.0
14,850.999999999999,128.3264,330.0
15,857.0,127.533,334.0
16,774.999999999999,122.1924,332.0
17,750.0,117.4469,348.0
18,758.000000000001,124.2676,329.0
19,802.999999999999,131.3324,323.0
20,762.000000000001,130.5542,331.0
21,775.000000000001,128.46370000000002,341.0
22,812.000000000002,132.6447,335.0
23,856.999999999999,134.97920000000002,331.0
24,759.999999999998,130.1575,337.0
25,848.000000000002,129.5166,337.0
26,901.0,133.3771,325.0
27,869.999999999998,129.6234,323.0
28,840.0,123.4283,341.0
29,875.0,123.0927,340.0
30,890.000000000001,122.2534,337.0
31,842.000000000003,119.1864,337.0
32,821.999999999999,116.16519999999998,344.0
33,861.000000000001,119.2932,341.0
34,862.999999999999,121.3074,325.0
35,806.0,117.53849999999998,347.0
36,826.999999999998,118.34720000000002,343.0
37,844.000000000002,121.4447,332.0
38,820.999999999998,122.3602,340.0
39,806.0,118.5303,341.0
40,838.999999999998,121.4142,340.0
41,856.999999999999,124.054,327.0
42,833.000000000005,122.2534,330.0
43,838.999999999998,118.2861,341.0
44,861.999999999994,120.5444,340.0
45,860.000000000006,120.4987,335.0
46,806.999999999995,115.4633,354.0
47,818.000000000005,113.327,348.0
48,846.999999999994,117.4622,353.0
49,894.000000000006,119.339,334.0
50,875.999999999997,117.2943,349.0
51,875.999999999997,114.3188,353.0
52,899.000000000001,115.3412,342.0
53,884.999999999998,115.3107,335.0
54,830.000000000005,110.39730000000002,355.0
55,832.999999999998,112.442,344.0
56,859.999999999999,118.4082,332.0
57,850.999999999999,124.4354,334.0
58,820.999999999998,122.4976,346.0
59,862.999999999999,124.09969999999998,344.0
60,929.000000000003,129.1046,331.0
61,916.000000000003,126.4801,328.0
62,867.999999999995,119.3542,339.0
63,886.000000000003,117.4011,342.0
64,886.000000000003,119.4153,344.0
65,837.999999999994,117.5537,341.0
66,826.000000000001,114.2883,359.0
67,870.000000000005,120.5139,338.0
68,884.999999999998,123.3673,333.0
69,829.999999999998,122.2839,336.0
70,817.0,120.2393,353.0
71,820.999999999998,127.5482,354.0
72,814.0,135.23860000000002,342.0
73,818.000000000005,137.6495,337.0
74,869.999999999998,144.4702,336.0
75,927.999999999997,149.5209,324.0
76,923.000000000002,151.33669999999998,331.0
77,947.000000000002,148.28490000000002,330.0
78,888.999999999996,140.4266,337.999999999985
79,909.999999999996,137.5427,338.000000000015
80,928.000000000011,138.3057,328.0
81,905.999999999992,131.2714,340.0
82,832.000000000008,123.3063,342.0
83,829.999999999998,124.23709999999998,343.0
84,837.000000000003,129.34879999999998,328.0
85,795.999999999992,133.606,330.0
86,799.999999999997,134.3536,336.0
87,841.000000000008,141.3879,327.0
88,867.999999999995,146.4996,329.0
89,819.000000000003,144.4702,333.0
90,846.000000000004,142.5476,351.0
91,902.999999999992,147.6135,327.0
92,889.00000000001,145.3094,320.0
93,838.999999999998,138.5651,342.0
94,862.999999999999,138.3209,334.0
95,894.999999999996,140.51819999999998,332.0
96,866.0,137.4512,335.0
97,805.999999999997,130.6305,344.0
98,810.000000000002,132.4463,336.0
99,826.999999999998,138.5193,330.0
100,834.000000000003,144.2566,325.0
101,793.999999999997,143.2343,338.0
102,855.000000000004,143.4021,345.0
103,885.999999999996,148.4528,328.0
104,870.000000000005,148.407,320.0
105,820.999999999998,141.26590000000002,328.0
106,870.999999999995,139.328,333.0
107,924.000000000006,142.334,324.0
108,899.999999999991,139.3738,325.0
109,884.0,132.3547,339.0
