beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,920.000000000016,131.54600000000002,332.0
2,889.999999999986,131.424,335.0
3,864.000000000033,127.5177,335.0
4,894.000000000006,131.1798,339.0
5,918.999999999982,137.46640000000002,336.0
6,851.999999999976,135.14710000000002,345.0
7,857.000000000028,133.5907,346.0
8,901.999999999986,138.3972,332.0
9,850.999999999999,140.5029,328.0
10,828.000000000031,134.3536,340.0
11,849.999999999966,136.6272,344.0
12,910.000000000025,140.51819999999998,338.0
13,918.000000000007,141.51,333.0
14,860.99999999999,137.4969,334.0
15,887.999999999977,134.3079,336.0
16,915.999999999996,135.23860000000002,347.0
17,891.000000000019,136.6577,336.0
18,843.000000000018,128.46370000000002,351.0
19,849.999999999966,129.42499999999998,338.0
20,884.000000000014,130.5237,343.0
21,839.999999999974,132.2174,329.0
22,838.999999999998,128.38750000000002,342.0
23,862.999999999999,132.5378,336.0
24,893.000000000029,134.3536,323.0
25,843.999999999994,130.2185,331.0
26,829.999999999984,125.4883,346.0
27,864.000000000033,126.4801,344.0
28,878.999999999963,127.3804,335.0
29,824.000000000013,124.3286,331.0
30,810.000000000002,119.4458,343.0
31,828.000000000031,121.3531,335.0
32,837.999999999966,124.1608,347.0
33,819.000000000017,123.3673,346.0
34,802.999999999997,120.3613,339.0
35,839.999999999974,123.2605,346.0
36,873.000000000048,126.5869,335.0
37,827.999999999974,122.2687,340.0
38,805.999999999983,119.4,343.0
39,819.000000000017,120.2545,343.0
40,848.999999999989,122.2534,344.0
41,846.000000000004,122.4213,343.0
42,886.000000000024,122.2229,347.0
43,911.000000000001,122.4823,340.0
44,872.999999999991,120.3156,339.0
45,827.999999999974,113.2507,349.0
46,831.000000000018,113.3575,363.0
47,831.999999999993,117.4774,350.0
48,811.000000000036,117.4927,359.0
49,818.99999999996,120.4224,355.0
50,864.000000000033,124.2981,348.0
51,895.999999999959,128.6926,334.0
52,855.000000000019,126.5411,347.0
53,834.999999999979,121.3226,348.0
54,856.000000000052,120.3766,349.0
55,887.999999999977,122.2839,341.0
56,862.000000000023,120.4529,334.0
57,833.999999999946,116.42459999999998,342.0
58,850.000000000022,116.394,349.0
59,853.999999999985,118.4235,339.0
60,840.000000000032,118.4692,347.0
61,872.000000000014,119.3085,339.0
62,895.999999999959,121.2311,336.0
63,854.000000000041,119.46110000000002,342.0
64,884.999999999991,118.34720000000002,346.0
65,902.999999999963,118.515,332.0
66,877.00000000001,118.454,335.0
67,831.000000000018,113.4949,356.0
68,860.99999999999,116.4093,350.0
69,893.000000000029,119.3848,349.0
70,840.999999999952,118.515,351.0
71,826.999999999998,114.3036,361.0
72,866.000000000043,116.3483,356.0
73,875.0,118.5455,354.0
74,841.999999999985,118.3929,359.0
75,829.999999999984,113.2202,361.0
76,865.000000000009,116.3788,348.0
77,893.000000000029,121.5515,340.0
78,831.999999999993,117.5079,366.0
79,806.999999999959,113.2507,354.0
80,838.000000000022,116.6687,356.0
81,867.999999999995,122.2839,335.0
82,807.999999999993,121.2921,349.0
83,831.999999999993,119.278,361.0
84,860.000000000014,123.4283,336.0
85,863.999999999976,126.5259,336.0
86,814.000000000021,119.5068,349.0
87,816.000000000031,118.3624,353.0
88,826.999999999998,121.2158,340.0
89,829.999999999984,121.3074,341.0
90,774.0,115.6158,342.0
91,781.000000000006,116.3788,351.0
92,822.999999999979,122.467,353.0
93,855.999999999994,127.3651,334.0
94,824.999999999989,127.6245,334.0
95,810.000000000002,123.3215,349.0
96,843.000000000018,126.4801,354.0
97,865.999999999985,133.3923,330.0
98,850.999999999999,134.4299,348.0
99,841.000000000008,131.485,346.0
100,872.000000000014,133.22449999999998,336.0
101,872.999999999991,134.3842,338.0
102,821.000000000026,127.6398,342.0
103,835.999999999955,124.2523,342.0
104,866.000000000043,129.4403,331.0
105,860.99999999999,132.3853,333.0
106,813.999999999965,127.4872,339.0
107,826.000000000022,126.6174,355.0
108,848.000000000013,130.4626,335.0
109,870.99999999998,129.4861,342.0
110,817.000000000007,122.406,336.0
111,834.999999999979,122.3602,334.0
112,875.0,125.6561,345.0
113,845.000000000028,124.2065,332.0
114,812.000000000011,118.3777,353.0
115,839.999999999974,118.454,354.0
116,862.000000000023,121.2616,343.0
117,802.999999999997,120.4071,340.0
118,798.999999999978,116.6382,360.0
119,828.000000000031,121.2769,341.0
120,834.000000000003,124.2981,344.0
121,784.999999999968,121.46,339.0
122,788.000000000011,120.4224,348.0
123,817.999999999984,125.4578,334.0
124,855.999999999994,129.3945,339.0
125,806.00000000004,125.4272,344.0
126,826.999999999998,122.9401,343.0
127,846.000000000004,125.5951,335.0
128,875.999999999976,123.1537,331.0
129,793.999999999982,116.71450000000002,344.0
130,800.000000000012,114.2731,348.0
131,819.000000000017,118.5303,345.0
132,824.000000000013,122.3297,338.0
133,793.999999999982,121.109,339.0
134,817.000000000007,122.2687,347.0
135,850.999999999999,124.3896,352.0
136,843.000000000018,125.5646,335.0
137,831.999999999993,120.3308,347.0
138,850.999999999999,119.3542,348.0
139,887.000000000001,120.4224,350.0
140,853.999999999985,117.4011,340.0
141,817.999999999984,112.3199,359.0
142,833.000000000027,114.1357,345.0
143,861.999999999966,118.3624,350.0
144,826.999999999998,118.4082,348.0
145,801.000000000045,116.54659999999998,360.0
146,822.999999999979,118.454,353.0
147,850.999999999999,122.4365,348.0
148,819.999999999993,122.3145,339.0
149,795.999999999992,118.4082,345.0
150,812.999999999989,118.4998,347.0
151,843.999999999994,121.4752,332.0
152,828.000000000031,122.2992,340.0
153,790.000000000021,117.4622,354.0
154,799.999999999954,118.4692,345.0
155,831.000000000018,122.406,344.0
156,834.999999999979,123.1537,341.0
157,808.00000000005,118.4082,349.0
158,834.000000000003,118.4692,346.0
159,848.999999999989,121.3989,341.0
160,805.000000000007,122.3145,344.0
161,772.999999999968,121.4752,356.0
162,800.000000000012,127.4261,352.0
163,860.99999999999,133.28549999999998,345.0
164,841.000000000008,134.2621,329.0
165,824.999999999989,131.485,343.0
166,862.000000000023,133.5449,358.0
167,875.0,134.2468,341.0
168,846.000000000004,128.3112,342.0
169,831.999999999993,122.4365,338.0
170,849.999999999966,122.2992,344.0
171,862.000000000023,122.4213,347.0
172,831.000000000018,119.1864,339.0
173,800.000000000012,114.2273,353.0
174,829.999999999984,118.4235,337.0
175,836.000000000012,121.2921,348.0
176,786.999999999978,118.4387,341.0
177,788.999999999987,118.3319,346.0
178,817.999999999984,121.5057,348.0
179,837.000000000046,124.4202,333.0
180,807.999999999993,121.4905,335.0
181,800.999999999988,117.4316,333.0
182,817.000000000007,119.4916,338.0
183,848.000000000013,120.3918,344.0
184,813.999999999965,117.4622,344.0
185,816.000000000031,115.4938,354.0
186,817.000000000007,115.509,339.0
187,832.999999999971,116.4703,337.0
188,802.999999999997,117.5079,341.0
189,771.999999999991,111.38920000000002,351.0
190,756.000000000028,110.4126,359.0
191,740.999999999986,114.2273,356.0
192,788.000000000011,121.3837,338.0
193,872.000000000014,130.3558,338.0
194,896.999999999991,136.6425,327.0
195,896.999999999991,137.46640000000002,337.0
196,901.999999999986,136.4899,339.0
197,879.999999999996,132.3547,340.0
198,891.999999999996,128.5706,345.0
199,894.000000000006,128.3112,339.0
200,871.000000000037,129.4098,340.0
201,863.999999999976,126.4801,347.0
202,877.999999999986,130.3711,340.0
203,900.000000000035,133.255,332.0
204,856.999999999971,132.40050000000002,341.0
205,845.000000000028,127.655,352.0
206,851.999999999976,128.418,339.0
207,864.000000000033,130.3711,335.0
208,871.999999999957,131.424,342.0
209,828.000000000031,131.4545,337.0
210,839.999999999974,132.1869,347.0
211,894.000000000006,137.42069999999998,336.0
212,915.999999999996,140.4877,342.0
213,867.000000000018,136.5204,339.0
214,885.999999999968,131.3324,343.0
215,906.000000000006,130.4474,334.0
216,894.000000000006,130.47789999999998,335.0
217,848.000000000013,122.2687,346.0
218,846.999999999979,121.4447,345.0
219,859.000000000037,124.23709999999998,344.0
220,840.999999999952,126.7853,333.0
221,846.000000000004,125.6104,347.0
222,902.000000000043,128.4332,330.0
223,911.000000000001,130.53889999999998,330.0
224,859.999999999957,123.2452,339.0
225,885.000000000047,119.46110000000002,339.0
226,913.999999999987,119.4153,348.0
227,849.999999999966,115.4175,349.0
228,867.000000000018,112.2742,345.0
229,874.000000000023,115.509,346.0
230,840.999999999952,116.3635,349.0
231,820.00000000005,113.4796,354.0
232,847.999999999957,115.4938,341.0
233,883.000000000037,119.2474,337.0
234,847.999999999957,119.4763,339.0
235,824.000000000013,114.1663,353.0
236,859.000000000037,114.3951,351.0
237,887.000000000001,116.394,352.0
238,859.999999999957,116.54659999999998,343.0
239,830.00000000004,110.3363,354.0
240,846.000000000004,110.39730000000002,356.0
241,873.999999999967,113.4033,335.0
242,847.000000000037,114.3036,342.0
243,806.999999999959,110.3516,348.0
244,831.000000000018,113.2812,351.0
245,860.000000000014,117.4927,360.0
246,860.99999999999,118.4082,337.0
247,837.999999999966,115.4327,346.0
248,873.000000000048,115.6464,344.0
249,892.999999999972,116.3635,334.0
250,836.999999999989,115.4022,354.0
251,817.999999999984,109.314,344.0
252,831.999999999993,110.321,352.000000000058
253,860.000000000014,115.5701,344.0
254,838.000000000079,117.4774,347.000000000058
255,801.999999999908,114.09,351.999999999942
256,831.999999999993,116.4551,357.000000000058
257,855.999999999994,119.5221,329.000000000058
258,842.000000000098,119.3848,340.000000000058
259,815.999999999918,113.3728,358.999999999942
260,833.000000000084,113.266,355.000000000058
261,870.000000000005,116.4398,354.0
262,862.999999999943,116.3788,344.000000000058
263,803.999999999974,109.4513,354.999999999942
264,815.000000000054,108.35269999999998,354.0
265,837.999999999966,110.2448,343.999999999942
266,850.999999999999,115.5548,350.0
267,812.000000000011,113.2355,352.0
268,812.999999999989,110.4584,364.0
269,840.000000000032,114.3036,343.0
270,870.000000000005,117.5079,338.0
271,819.999999999936,112.3047,351.0
272,836.999999999989,108.5815,356.0
273,853.000000000066,109.6039,339.0
274,848.999999999933,110.2142,355.0
275,790.000000000077,105.3772,354.0
276,789.999999999964,103.2562,358.0
277,802.999999999997,107.5439,347.0
278,829.000000000064,112.2437,353.0
279,805.999999999926,112.1979,340.0
280,807.999999999993,108.3832,357.0
281,849.000000000047,109.6954,362.0
282,870.99999999998,112.3962,347.0
283,873.000000000048,110.4584,342.0
284,798.999999999978,102.356,352.0
285,788.000000000011,101.3336,358.0
286,796.999999999912,105.4993,357.0
287,811.000000000036,110.3516,348.0
288,779.999999999973,112.2589,348.0
289,772.000000000048,111.3434,361.0
290,798.999999999978,113.2355,356.0
291,824.000000000069,116.4551,352.0
292,849.999999999909,120.4376,336.0
293,824.000000000069,120.4071,350.0
294,817.999999999984,115.4633,341.0
295,814.999999999941,117.4011,362.0
296,819.000000000073,121.2921,349.0
297,788.000000000011,122.3145,356.0
298,812.000000000011,124.4049,354.0
299,835.999999999899,129.60819999999998,342.0
300,855.000000000019,135.3302,340.0
301,811.000000000036,131.4087,340.0
302,816.000000000031,127.655,358.0
303,831.999999999993,128.6926,349.0
304,824.999999999932,126.6022,349.0
305,774.0,118.576,343.0
306,768.000000000029,117.53849999999998,350.0
307,765.999999999963,120.3613,346.0
308,741.000000000099,122.2992,346.0
309,772.999999999911,125.3967,339.0
310,821.000000000026,129.5013,332.0
311,826.000000000022,132.40050000000002,333.0
312,770.999999999958,127.27360000000002,339.0
313,776.000000000067,124.3896,339.0
314,807.999999999993,126.4191,342.0
315,856.999999999971,127.4261,336.0
316,780.999999999949,121.2921,333.0
317,794.000000000096,117.5232,335.0
318,836.999999999989,119.6289,341.0
319,837.999999999966,118.3777,347.0
320,783.000000000016,111.2366,343.0
321,774.0,110.3821,356.0
322,773.000000000025,112.381,353.0
323,801.999999999908,116.4856,341.0
324,806.00000000004,119.339,335.0
325,796.000000000049,118.5303,346.0
326,799.999999999954,118.3929,353.0
327,839.000000000056,122.4518,339.0
328,875.0,126.5411,346.0
329,832.999999999971,125.5035,353.0
330,822.999999999979,120.4681,359.0
331,847.999999999957,120.4987,361.0
332,861.000000000104,124.4354,339.0
333,835.999999999899,125.5951,349.0
334,802.999999999997,121.5057,350.0
335,822.000000000002,122.4365,349.0
336,857.000000000085,124.3134,347.0
337,826.999999999998,124.3744,343.0
338,813.999999999965,118.4998,354.0
339,844.000000000051,118.5303,346.0
340,870.000000000005,120.3156,338.0
341,818.99999999996,119.3542,343.0
342,788.999999999987,114.2578,359.0
343,798.999999999978,116.5619,341.0
344,831.999999999993,121.5057,343.0
345,815.000000000054,122.3907,346.0
346,800.999999999931,118.5455,338.0
347,838.000000000079,119.4763,349.0
348,886.999999999943,122.5281,344.0
349,878.000000000042,119.3542,339.0
350,863.999999999918,113.3728,360.0
351,895.000000000096,112.3047,349.0
352,891.999999999939,113.2507,349.0
353,843.000000000075,109.2529,354.0
354,838.999999999942,107.4829,362.0
355,868.000000000052,110.3516,349.0
356,852.999999999952,114.1968,346.0
357,817.000000000007,109.4208,351.0
358,821.000000000026,111.3129,364.0
