beat_idx,RRI_ms,SBP_mmHg,PAT_ms
1,1169.0,101.2268,326.000000000001
2,1098.0,102.2339,329.0
3,1089.0,105.4077,343.0
4,1085.0,110.4889,333.0
5,1066.0,112.2437,336.0
6,1050.0,112.2742,338.999999999999
7,1173.0,114.2426,335.0
8,1265.0,114.151,326.0
9,1112.0,113.2507,321.0
10,1040.0,110.39730000000002,335.0
11,1009.0,110.199,328.0
12,934.000000000001,110.199,333.0
13,963.999999999999,113.0066,332.0
14,1023.0,113.3881,327.0
15,1090.0,113.2355,329.000000000002
16,1146.0,113.3575,328.0
17,1186.0,112.2437,322.0
18,1152.0,109.375,327.0
19,1052.0,106.2012,336.0
20,1135.0,107.4219,328.0
21,1107.0,107.4677,339.0
22,1126.0,107.4371,325.0
23,1182.0,109.2834,342.0
24,1127.0,109.314,338.0
25,1028.0,107.4982,332.0
26,1056.0,108.2916,334.0
27,1060.0,111.3434,330.0
28,1134.0,113.2355,334.0
29,1151.0,114.151,336.999999999996
30,1036.0,112.3962,331.0
31,956.000000000004,114.3188,341.0
32,915.999999999996,113.205,330.0
33,903.000000000005,117.3706,333.0
34,753.999999999997,120.4681,248.0
35,969.999999999998,124.2218,330.0
36,982.999999999997,122.2229,320.0
37,1133.0,105.4687,326.0
38,1138.0,103.2562,335.0
39,1156.0,103.0884,328.0
40,1038.0,99.2584,341.000000000007
41,1143.0,100.40279999999998,337.999999999993
42,1030.0,99.1821,334.0
43,1039.99999999999,100.3113,335.0
44,918.000000000007,99.1669,341.0
45,820.999999999998,100.174,340.0
46,912.999999999997,100.2045,341.0
47,1177.00000000001,104.1412,335.0
48,1099.99999999999,106.2012,330.0
49,1048.0,105.3619,334.0
50,887.000000000001,101.2421,334.0
51,903.000000000005,102.2186,343.0
52,1017.0,105.2551,334.0
53,921.999999999997,104.1718,337.0
54,981.000000000009,105.2856,336.0
55,1080.99999999999,107.3303,322.0
56,1153.00000000001,107.2845,327.0
57,1037.00000000001,103.0731,327.0
58,1084.99999999999,105.3162,332.0
59,1087.99999999999,105.3772,334.0
60,1076.00000000001,103.1189,329.0
61,1060.99999999999,99.3042,346.0
62,927.000000000006,98.3582,347.0
63,1004.00000000001,99.2889,330.0
64,1056.0,101.2573,335.0
65,942.999999999998,100.296,338.0
66,1111.99999999999,103.2104,341.0
67,1150.00000000001,104.0497,334.0
68,1074.0,101.2421,329.0
69,1172.0,102.1881,340.0
70,1132.0,100.2197,327.0
71,1012.0,97.4579,340.0
72,1104.0,99.1974,337.0
73,1191.0,99.2737,336.0
74,1109.0,97.2137,324.0
75,1178.0,97.3053,334.0
76,1151.00000000001,96.3898,339.0
77,1074.0,94.2688,334.0
78,1048.0,96.5118,338.0
79,1077.99999999999,97.2137,340.0
80,997.0,96.3135,342.0
81,1065.0,101.2573,333.0
82,1095.00000000001,106.4301,338.0
83,1041.99999999999,106.4911,343.0
84,973.000000000012,105.3162,340.0
85,970.99999999999,104.187,349.0
86,1156.00000000001,107.2083,333.0
87,1152.0,107.4066,332.0
88,1077.0,104.1107,333.0
89,1179.99999999999,105.3009,338.0
90,1106.00000000001,105.4687,340.0
91,1068.0,101.181,332.0
92,929.000000000003,99.3805,343.0
93,974.000000000004,101.2726,336.0
94,1047.0,103.1952,329.0
95,989.999999999995,102.1881,325.0
96,1016.00000000001,101.1658,337.0
97,1075.0,102.1271,333.0
98,1104.99999999999,101.2268,333.0
99,1051.0,97.4121,329.0
100,1123.99999999999,98.2361,333.0
101,1136.00000000001,96.405,339.000000000015
102,1026.99999999999,91.2476,341.999999999985
103,1093.00000000002,93.277,330.000000000015
104,1160.0,94.4824,333.0
105,1050.99999999999,91.3696,333.0
106,1127.00000000001,93.0786,333.0
107,1109.00000000001,94.3146,337.0
108,1000.99999999998,92.1936,331.0
109,1022.00000000002,93.3228,349.0
110,1063.99999999999,97.3511,341.0
111,1050.00000000001,97.3206,342.0
112,989.99999999998,99.2432,338.0
113,1148.0,103.363,340.0
114,1186.00000000001,104.126,333.0
115,1045.99999999999,99.35,343.0
